Display Name,Card Code
[PC09] バトスピプレミアムカードセット アイカツ！ ルミナス＆トライスター,PC09
[PC08] バトスピプレミアムカードセット アイカツ！ ソレイユ＆ぽわぽわプリリン,PC08
[PC07] バトスピプレミアムカードセット 最強銀河 究極ゼロ ～バトルスピリッツ～,PC07
[PC06] バトスピプレミアムカードセット バトルスピリッツ 少年突破バシン,PC06
[PC05] バトスピプレミアムカードセット エヴァンゲリオン 紡がれる想い,PC05
[PC04] バトスピプレミアムカードセット ウルトラマン 新たな光,PC04
[PC03] バトスピプレミアムカードセット シン･ウルトラマン,PC03
[PC02] バトスピプレミアムカードセット ショコラ,PC02
[PC01] バトスピプレミアムカードセット イアン,PC01
[prp] PRカード[Pナンバー],prp
[prx] PRカード[PXナンバー],prx
[prsj] PRカード[その他],prsj
[prp26] PRカード[RP26ナンバー],prp26
[pr26r] PRカード[26Rナンバー],pr26r
[PB01] プレミアムヒロインズBOX,PB01
[PB02] 東宝怪獣総進撃,PB02
[LM19] チャンピオンシップ2019配布セット,LM19
[koudoucb] 光導デッキ コンプリートボックス,koudoucb
[PB05] チョコレート大作戦,PB05
[PB06] サーガブレイヴ プレミアム神話BOX,PB06
[PB08] 対決！ベリアル軍団,PB08
[PB09] バトスピ大好き声優の生放送！10周年メモリアルバトスピセット,PB09
[pb10] [PB10・11・12・13]バトラーズグッズセット 機動戦士ガンダムシリーズ,pb10
[charismasp] バトスピカリスマセレクションパック,charismasp
[PB14] 赫盟のガレット プレミアム転醒BOX,PB14
[PB15] ディーバハロウィン祭,PB15
[LM22] リミテッドカードセット2022 ONLINE,LM22
[pb19] [PB19・20・25・26]バトラーズグッズセット ヱヴァ：序/破/Q/シン,pb19
[PB21] プレミアム光主BOX,PB21
[PB28] バトラーズグッズセット 仮面ライダーシリーズ,PB28
[PB29] プレミアムコラボBOX アイカツ！ 10周年セット,PB29
[PB32] ウルトラマン 英雄たちの軌跡,PB32
[PB33] エクストリームゲーム メモリアルバトスピセット,PB33
[bs15thanv] Battle Spirits 15th ANNIVERSARY メモリアルバトスピセット,bs15thanv
[PB34] 15th プレミアムバトラーズBOX,PB34
[PB35] プレミアム レイ・オーバBOX,PB35
[PB36] バトラーズグッズセット 仮面ライダー03,PB36
[PB37] プレミアム激覇BOX,PB37
[PB38] ディーバ総選挙BOX2024,PB38
[PB39] プレミアムペンタンBOXII,PB39
[PB40] メモリアルバトスピセットVol.1,PB40
[PB41] ウルトラマン 継承される正義,PB41
[PB42] 仮面ライダー おかしな絆,PB42
[PB43] プレミアム烈火BOX,PB43
[PB44] アイカツ！ アツいアイドル活動！,PB44
[PB45] ディーバ総選挙BOX 2025,PB45
[PB46] 仮面ライダー 時刻の特異点,PB46
[PB47] プレミアムブレイヴBOX,PB47
[PB48] プレミアムフルールBOX,PB48
[lp01] リミテッドパック 2022 契約編 Vol.1,lp01
[lp02] リミテッドパック2023 契約編 vol.2,lp02
[lpkai] リミテッドパック2024 契約編:界,lpkai
[lpshin01] リミテッドパック2024 契約編:真 Vol.1,lpshin01
[lpshin02] リミテッドパック2025 契約編:真 Vol.1,lpshin02
[lpshin03] リミテッドパック2025 契約編:真 Vol.2,lpshin03
[lpkan01] リミテッドパック2026 契約編:環 Vol.1,lpkan01
[lpkan02] リミテッドパック2026 契約編:環 Vol.2,lpkan02
[pcc01] プレミアムカードコレクション 2024 ザ・ベスト,pcc01
[pcc02] プレミアムカードコレクション 三賢神,pcc02
[UH30] バトルスピリッツウエハース 月光の導き,UH30
[UH32] バトルスピリッツウエハース 光導転醒,UH32
[UH33] バトルスピリッツウエハース 紫翠の刃旋風,UH33
[UH34] バトルスピリッツウエハース 異界鳴動,UH34
[UH35] バトルスピリッツウエハース 戦国争嵐,UH35
[UH36] バトルスピリッツ ツインウエハース 15thメモリアル,UH36
[UH37] バトルスピリッツ ツインウエハース 幻星廻神,UH37
[UH38] バトルスピリッツウエハース 蛇皇襲来,UH38
