Display Name,Card Code
[kimiki1.0] 君がいた季節,kimiki1.0
[kiminozoext1.0] 君が望む永遠Extra,kiminozoext1.0
[soext1.0] そらのおとしものf Extra,soext1.0
[soext2.0] そらのおとしものf 2.00 Extra,soext2.0
[sof1.0] そらのおとしものFinal 永遠の私の鳥籠＆時計じかけの哀女神,sof1.0
[gr1.0] グリザイアの果実1.00,gr1.0
[gr2.0] グリザイアの果実2.00,gr2.0
[gr3.0] グリザイアの果実＆ちるちる☆みちる,gr3.0
[grp1.0] グリザイア：ファントムトリガー,grp1.0
[grext1.0] グリザイアの迷宮 Extra,grext1.0
[animegrext] アニメ「グリザイアの果実」 Extra,animegrext
[rio1.0] RioRainbow,rio1.0
[2angelbt1.0] 快盗天使ツインエンジェル 1.00,2angelbt1.0
[2angel1.0] 快盗天使ツインエンジェル Extra,2angel1.0
[paironext] 桃色大戦ぱいろん Extra,paironext
[majikoi1.0] 真剣で私に恋しなさい！1.00,majikoi1.0
[majikois1.0] 真剣で私に恋しなさい！S1.00,majikois1.0
[majikoia1.0] 真剣で私に恋しなさい！A1.00,majikoia1.0
[majikoia2.0] 真剣で私に恋しなさい！A Vol.2,majikoia2.0
[tsujidoext1.0] 辻堂さんの純愛ロード Extra,tsujidoext1.0
[tsujidoext2.0] 辻堂さんのバージンロード Extra,tsujidoext2.0
[es1.0] 英雄戦姫1.00,es1.0
[esext] 英雄＊戦姫 Extra,esext
[esg1.0] 英雄＊戦姫 GOLD,esg1.0
[oneext1.0] おねがい☆ティーチャー＆おねがい☆ツインズ Extra,oneext1.0
[anonatsu1.0] あの夏で待ってる1.00,anonatsu1.0
[and1.0] ‘＆’-空の向こうで咲きますように-1.00,and1.0
[helloext] ハロー・レディ！ Extra,helloext
[yuruyuri1.0] ゆるゆり 1.0,yuruyuri1.0
[jibrilext] ジブリール Extra,jibrilext
[dc1.0] ダ・カーポ 1.00,dc1.0
[dc2.0] ダ・カーポ 2.00,dc2.0
[dc3.0] ダ・カーポ 3.00,dc3.0
[dc2ext1.0] D.C.II-ダ・カーポII- Extra,dc2ext1.0
[remini1.0] レミニセンス 1.00,remini1.0
[reminiext] レミニセンス Re:Collect Extra,reminiext
[henneko1.0] 変態王子と笑わない猫。1.00,henneko1.0
[yuzu1.0] 天色＊アイルノーツ＆DRACU-RIOT! 1.00,yuzu1.0
[yuzu2.0] 天神乱漫 LUCKY or UNLUCKY!? ＆ のーぶる☆わーくす 1.00,yuzu2.0
[yuzu3.0] サノバウィッチ 1.00,yuzu3.0
[yuzu4.0] 千恋＊万花 1.00,yuzu4.0
[yuzu5.0] RIDDLE JOKER 1.0,yuzu5.0
[los1.0] 世界と世界の真ん中で &amp; 運命線上のφ 1.00,los1.0
[los2.0] タユタマ&amp;タユタマ2,los2.0
[los3.0] タユタマ2 After Stories ＆ 縁りて此の葉は紅に 1.00,los3.0
[mcext] Magical Charming！ Extra,mcext
[losext2.0] 恋想リレーション＆コドモノアソビ Extra,losext2.0
[puchimas1.0] ぷちます!-プチ・アイドルマスター- 1.00,puchimas1.0
[imas1.0] アイドルマスター ワンフォーオール 1.00,imas1.0
[danron1.0] ダンガンロンパ THE ANIMATION 1.00,danron1.0
[fvext1.0] フリージング ヴァイブレーション,fvext1.0
[arpe1.0] 蒼き鋼のアルペジオ-アルス・ノヴァ- 1.00,arpe1.0
[arpemovie1.0] 劇場版 蒼き鋼のアルペジオ ‐アルス・ノヴァ‐ 1.00,arpemovie1.0
[arpeext1.0] 蒼き鋼のアルペジオ-アルス・ノヴァ- Extra,arpeext1.0
[imocyo1.0] 最近、妹のようすがちょっとおかしいんだが。,imocyo1.0
[rance1.0] ランス9 ヘルマン革命,rance1.0
[gochiusa1.0] ご注文はうさぎですか？ 1.00,gochiusa1.0
[gochiusa2.0] ご注文はうさぎですか？？ 2.00,gochiusa2.0
[gochiusa3.0] ご注文はうさぎですか？？ Vol.2,gochiusa3.0
[gochiusamugen1.0] ご注文はうさぎですか？？ かわいい∞デッキセット,gochiusamugen1.0
[koichoko1.0] 恋と選挙とチョコレート＆いますぐお兄ちゃんに妹だっていいたい！,koichoko1.0
[aokana1.0] 蒼の彼方のフォーリズム 1.00,aokana1.0
[aokana2.0] 蒼の彼方のフォーリズム Vol.2,aokana2.0
[lovelycaext] LOVELY×CATION＆LOVELY×CATION2 Ext,lovelycaext
[palette1.0] 恋がさくころ桜どき&amp;ましろ色シンフォニー 1.00,palette1.0
[madan1.0] 魔弾の王と戦姫 1.00,madan1.0
[is1.0] IS&lt;インフィニット・ストラトス&gt; 1.00,is1.0
[isext1.0] IS&lt;インフィニット・ストラトス&gt; Extra,isext1.0
[etotama1.0] えとたま 1.00,etotama1.0
[ab1.0] Angel Beats!-1st beat- 1.00,ab1.0
[plamemo1.0] プラスティック・メモリーズ 1.00,plamemo1.0
[nonnon1.0] のんのんびより 1.00,nonnon1.0
[ge5th1.0] GOD EATER 5th ANNIVERSARY EDITION 1.00,ge5th1.0
[natgatoext1.0] 長門有希ちゃんの消失 1.00,natgatoext1.0
[hmext1.0] 果つることなき未来ヨリ Extra,hmext1.0
[aria1.0] 緋弾のアリアAA 1.00,aria1.0
[shinmai1.0] 新妹魔王の契約者 1.00,shinmai1.0
[island1.0] ISLAND,island1.0
[konosuba1.0] この素晴らしい世界に祝福を! 1.00,konosuba1.0
[konosuba2.0] この素晴らしい世界に祝福を!2 1.00,konosuba2.0
[konosubaset] この素晴らしい世界に祝福を! アクアとめぐみんとダクネスのデッキセット,konosubaset
[haifuri1.0] ハイスクール・フリート 1.00,haifuri1.0
[haifuri2.0] ハイスクール・フリート Vol.2,haifuri2.0
[netogenoyome1.0] ネトゲの嫁は女の子じゃないと思った？ 1.00,netogenoyome1.0
[rezero1.0] Re：ゼロから始める異世界生活 1.00,rezero1.0
[qualidea1.0] クオリディア・コード 1.00,qualidea1.0
[mahoiku1.0] 魔法少女育成計画 1.00,mahoiku1.0
[bw1.0] ブレイブウィッチーズ 1.00,bw1.0
[kemofre1.0] けものフレンズ 1.00,kemofre1.0
[saekano1.0] 冴えない彼女の育てかた 1.00,saekano1.0
[ys1.0] 幼女戦記 1.00,ys1.0
[noratoto1.0] ノラと皇女と野良猫ハート 1.00,noratoto1.0
[recre1.0] Re:CREATORS 1.00,recre1.0
[rokuaka1.0] ロクでなし魔術講師と禁忌教典 1.00,rokuaka1.0
[nogenora1.0] ノーゲーム・ノーライフ 1.00,nogenora1.0
[ahogirl1.0] アホガール 1.00,ahogirl1.0
[overlord1.0] オーバーロード 1.00,overlord1.0
[overlord2.0] オーバーロードII 1.00,overlord2.0
[blends1.0] ブレンド・S 1.00,blends1.0
[fullmeta1.0] フルメタル・パニック! 1.00,fullmeta1.0
[ryuoh1.0] りゅうおうのおしごと! 1.00,ryuoh1.0
[fate1.0] Fate/EXTRA Last Encore1.00,fate1.0
[milky1.0] 探偵オペラ ミルキィホームズ,milky1.0
[oys1.0] 俺嫁セレクション2015,oys1.0
[th1.0] 東方混沌符 1.00,th1.0
[th1.0add] 東方混沌符 1.00 追加パック,th1.0add
[th2.0] 東方混沌符 2.00,th2.0
[th2.0add] 東方混沌符 2.00 追加パック,th2.0add
[th2.0add2] 東方混沌符 2.00 追加パック2,th2.0add2
[thkouma] 東方混沌符 -紅魔篇-,thkouma
[thyoyo] 東方混沌符 -妖々篇-,thyoyo
[theiya] 東方混沌符 -永夜篇-,theiya
[thkahu] 東方混沌符 -花風篇-,thkahu
[thspecial] 東方混沌符 -特別篇-,thspecial
[promo] その他プロモーションカード,promo
