Display Name,Card Code
[wxd21] [WXD-21] レッドジョーカー,wxd21
[wxd20] [WXD-20] グリーンカンニング,wxd20
[wxd19] [WXD-19] ブラックブラインド,wxd19
[wxd18] [WXD-18] グリーンベルセルク,wxd18
[wxd17] [WXD-17] レッドオーネスト,wxd17
[wxd16] [WXD-16] ブルーペティション,wxd16
[wxd15] [WXD-15] レッドプロミス,wxd15
[wxd14] [WXD-14] ブラックデザイア ムービーバージョン,wxd14
[wxd13] [WXD-13] ホワイトホープ ムービーバージョン,wxd13
[wxd12] [WXD-12] グリーンドリーム,wxd12
[wxd11] [WXD-11] ブラックニード,wxd11
[wxd10] [WXD-10] レッドホープ,wxd10
[wxd09] [WXD-09] ホワイトプレイ,wxd09
[wxd08] [WXD-08] ブラックウィル,wxd08
[wxd07] [WXD-07] ブラッククレイヴ,wxd07
[wxd06] [WXD-06] ブルーリクエスト,wxd06
[wxd05] [WXD-05] ブラックデザイア,wxd05
[wxd04] [WXD-04] グリーンワナ,wxd04
[wxd03] [WXD-03] ブルーアプリ,wxd03
[wxd02] [WXD-02] レッドアンビション,wxd02
[wxd01] [WXD-01] ホワイトホープ,wxd01
[wdaf05] [WXA-DF05] グズ子ではじめるウィクロスASは強烈連携攻撃で勝つ!,wdaf05
[wdaf04] [WXA-DF04] ドーナではじめるウィクロスASは強烈全体強化で勝つ!,wdaf04
[wdaf03] [WXA-DF03] 遊月ではじめるウィクロスASは強烈焼却で勝つ!,wdaf03
[wdaf02] [WXA-DF02] ピルルクではじめるウィクロスASは強烈手札破壊で勝つ!,wdaf02
[wdaf01] [WXA-DF01] タマではじめるウィクロスASは強烈連続攻撃で勝つ!,wdaf01
[promo] PRカード,promo
[SPDI47] プリンセッション・オーケストラ SELECTOR サークルオブライフ スペシャルパック,SPDI47
[SPDI46] プリンセッション・オーケストラ スペシャルパック,SPDI46
[SPDI45] WIXOSS PARTY PRカード 2025 WINTER,SPDI45
[SPDI44] VOICE ACROSSスペシャルパック,SPDI44
[SPDI43] DIVAルリグパック,SPDI43
[SPDI42] ウェディングルリグパック2025 vol.1,SPDI42
[SPDI41] ブルーアーカイブ SELECTOR おやすみルリグカード,SPDI41
[SPDI40] ドリームルリグパック02,SPDI40
[SPDI39] 「ハイスピード エトワール」コラボ記念,SPDI39
[SPDI38] WIXOSS PARTY 参加賞,SPDI38
[SPDI37] WIXOSS PARTY 上位賞,SPDI37
[SPDI36] 10周年キービジュアルLV0,SPDI36
[SPDI35] [デュエル・マスターズプレイス]コラボ記念大会,SPDI35
[SPDI34] ドリームルリグパック,SPDI34
[SPDI33] スペシャルサーバント#パックVol.2,SPDI33
[SPDI32] ブルーアーカイブ DIVA限定！WIXOSS特別大会,SPDI32
[SPDI31] ブルーアーカイブDIVA 先生 セレクターお店で交流会,SPDI31
[SPDI30] アロナスペシャルサーバントパック,SPDI30
[SPDI29] 電音部×WIXOSS,SPDI29
[SPDI28] フェゾーネ DIVA with 電音部 BOX封入特典,SPDI28
[SPDI27] ディソナスペシャルパック,SPDI27
[SPDI26] WIXOSS9周年SPパック,SPDI26
[SPDI25] チョコルリグパック ディソナver.,SPDI25
[SPDI24] ルリグからのクリスマスプレゼントキャンペーン2022,SPDI24
[SPDI23] ルリグたちの熱いイベントの思い出パック,SPDI23
[SPDI22] ルリくるDIVAデビューキャンペーンPART4,SPDI22
[SPDI21] ウィクロス8周年記念特別大会,SPDI21
[SPDI20] スペシャルサーバント#パック,SPDI20
[SPDI19] チョコルリグパック -Welcome back ver.-,SPDI19
[SPDI18] WIXOSS Limited supply set しぐれういver.,SPDI18
[SPDI17] WIXOSS×オモコロ プロモカード,SPDI17
[SPDI16] フロムアイドル×WIXOSSコラボレーションカード,SPDI16
[SPDI15] ルリグからのクリスマスプレゼントキャンペーン,SPDI15
[SPDI14] 温泉ルリグパック第2弾,SPDI14
[SPDI13] ウィクロス×カラオケパセラコラボレーションカード,SPDI13
[SPDI12] スペシャルサーバントパック,SPDI12
[SPDI11] 温泉ルリグパック,SPDI11
[SPDI10] SPS限定スペシャルPRカード,SPDI10
[SPDI09] デュエルマスターズ・プレイス コラボカード,SPDI09
[SPDI08] スペシャルサインパックvol.3,SPDI08
[SPDI07] 『WIXOSS DIVA(A)LIVE』Blu-ray BOX 特典,SPDI07
[SPDI06] WIXOSSアーカイブ展 物販購入特典,SPDI06
[SPDI05] バレンタインチョコルリグDIVA ver.,SPDI05
[SPDI04] No LimitからのXmasプレゼントキャンペーン,SPDI04
[SPDI03] ルリくる DIVA デビュー キャンペーン！,SPDI03
[SPDI02] WIXOSS CEREMONY 景品 PRカード,SPDI02
[SPDI01] WIXOSS PARTY 景品[100〜199],SPDI01
[SPK25] Lv.1コインルリグ,SPK25
[SPK24] WIXOSS Limited supply set にじさんじver. vol.3,SPK24
[SPK23] WIXOSS Limited supply set にじさんじver. vol.2,SPK23
[SPK22] ルリグがキミの元にやってくる!?キャンペーン パート9,SPK22
[SPK21] 月ノ美兎スペシャルパック,SPK21
[SPK20] 555円デッキ特典その2,SPK20
[SPK19] サマーバケーションパック2019,SPK19
[SPK18] 修学旅行ルリグパック2019,SPK18
[SPK17] 555円デッキ特典,SPK17
[SPK16] シーズンLv0ルリグ,SPK16
[SPK15] ウェルカムルリグパック,SPK15
[SPK14] マラソンルリグパック(2019年Ver.),SPK14
[SPK13] バリアブルパック(2019年2月Ver.),SPK13
[SPK09] 2018クリスマスパック,SPK09
[SPK08] ワイルズBOX特典パック,SPK08
[SPK07] 七夕ルリグパック,SPK07
[SPK06] 「Lostorage conflated WIXOSS」 初回特典,SPK06
[SPK05] 秋葉原飲食店コラボキャンペーン,SPK05
[SPK04] ウェディングルリグ(コングラッチュレーションVer.),SPK04
[SPK03] ウェディングルリグ,SPK03
[SPK02] コングラッチュレーションカード,SPK02
[SPK01] パーティーパック,SPK01
[SP38] 「ウィクロス 10th Anniversary Book」付録,SP38
[SP37] レジェンドアーツパック,SP37
[SP36] 5th ANNIVERSARY 強烈プロモカード5種,SP36
[SP35] 2019バレンタインパック,SP35
"[SP34] WIXOSS Limited supply set Vol.2,Vol.3",SP34
[SP33] 3周年記念カード vol.5,SP33
[SP32] セレクターセレクション,SP32
"[SP31] コングラッチュレーションパック Vol.5,Vol.6",SP31
[SP30] コングラッチュレーションパック vol.4,SP30
[SP29] チョコルリグパック vol.1,SP29
[SP28] お楽しみパック 2017年4-12月Ver. 2018年1-4月Ver.,SP28
[SP27] セレクターズパックVol.15-Vol.20,SP27
"[SP26] 「Lostorage incited WIXOSS 3,4,5,6」 初回特典",SP26
[SP25] コングラッチュレーションパック vol.3,SP25
[SP24] 「Lostorage incited WIXOSS 2」 初回特典,SP24
[SP23] 「Lostorage incited WIXOSS 1」 初回特典,SP23
[SP22] Lostorage League 参加賞,SP22
[SP21] ロストレージツアー景品,SP21
[SP20] ウインタールリグパック vol.1,SP20
[SP19] 「劇場版 selector destructed WIXOSS」 初回豪華仕様版特典,SP19
[SP18] サマールリグパック vol.1,SP18
[SP17] セレクターズパック Vol.ウムル＆タウィル,SP17
[SP16] WIXOSS2周年記念 大・お花見大会景品,SP16
[SP15] 劇場版 selector destructed WIXOSS来場者特典,SP15
[SP14] Loppi限定 描き下ろしカード,SP14
[SP13] セレクターズパック 新春おみくじVer.,SP13
[SP12] コングラッチュレーションパック vol.1,SP12
[SP11] セレクターズパック vol.クリスマス,SP11
[SP10] セレクターズパック vol.エルドラ&amp;遊月,SP10
[SP09] 「selector spread WIXOSS」 BOX3 初回限定特典,SP09
[SP08] みんなのくじ 第2弾,SP08
[SP07] spec selector [ふたせ文緒],SP07
[SP06] spec selector [蒼井 晶],SP06
[SP05] カードガム コレクターズアソート,SP05
[SP04] みんなのくじ,SP04
[SP03] spec selector［浦添伊緒奈］,SP03
[SP02] spec selector［植村一衣］,SP02
[SP01] spec selector［小湊るう子］,SP01
[promo-di100] PR/DI001～PR/DI100,promo-di100
[promo-k100] PR/K001～PR/K100,promo-k100
[promo-500] PR/401〜PR/500,promo-500
[promo-400] PR/301〜PR/400,promo-400
[promo-300] PR/201〜PR/300,promo-300
[promo-200] PR/101〜PR/200,promo-200
[promo-100] PR/001〜PR/100,promo-100
